# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2019-03-05T00:00:00.0
# Date end (ISO 8601): 2019-03-22T00:00:00.0
# Latitude (positive North, ISO 19115): 36.6440
# Longitude (positive East, ISO 19115): 113.6419
# Altitude (m): 728.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2024-11-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-03-06T08:00:00.0/2019-03-06T08:15:00.0;146.8639;105.0184;78.0142;27.0042;183.7848;97.4019;66.0336;31.3683;155.3723;1.0000
2019-03-06T08:15:00.0/2019-03-06T08:30:00.0;132.1477;91.8801;66.3708;25.5093;173.7339;86.2537;58.2800;27.9736;152.7773;1.0000
2019-03-06T08:30:00.0/2019-03-06T08:45:00.0;116.7771;78.3790;54.6378;23.7412;161.7961;77.0037;53.3043;23.6995;157.8410;1.0000
2019-03-06T08:45:00.0/2019-03-06T09:00:00.0;100.8180;64.6656;43.0150;21.6506;147.4628;58.9887;35.3449;23.6438;121.0231;1.0000
2019-03-06T09:00:00.0/2019-03-06T09:15:00.0;84.3389;50.9657;31.8055;19.1602;130.2132;48.7727;28.9190;19.8537;118.6320;1.0000
2019-03-06T09:15:00.0/2019-03-06T09:30:00.0;67.4104;37.5578;21.3757;16.1821;109.2628;31.6377;13.1345;18.5032;66.4029;1.0000
2019-03-06T09:30:00.0/2019-03-06T09:45:00.0;50.1050;24.8508;12.2395;12.6112;83.7370;22.6094;9.1803;13.4291;64.3135;1.0000
2019-03-06T09:45:00.0/2019-03-06T10:00:00.0;32.4971;13.5290;5.1600;8.3690;53.4915;13.5290;5.1600;8.3690;53.4915;0.5333
2019-03-06T10:00:00.0/2019-03-06T10:15:00.0;14.6621;4.6457;1.0065;3.6393;20.0668;4.6457;1.0065;3.6393;20.0668;0.5000
2019-03-06T10:15:00.0/2019-03-06T10:30:00.0;0.8767;0.2012;0.0066;0.1946;0.0000;0.2012;0.0066;0.1946;0.0000;0.8333
2019-03-06T10:30:00.0/2019-03-06T10:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T10:45:00.0/2019-03-06T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T11:00:00.0/2019-03-06T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T11:15:00.0/2019-03-06T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T11:30:00.0/2019-03-06T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T11:45:00.0/2019-03-06T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T12:00:00.0/2019-03-06T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T12:15:00.0/2019-03-06T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T12:30:00.0/2019-03-06T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T12:45:00.0/2019-03-06T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T13:00:00.0/2019-03-06T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T13:15:00.0/2019-03-06T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T13:30:00.0/2019-03-06T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T13:45:00.0/2019-03-06T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T14:00:00.0/2019-03-06T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T14:15:00.0/2019-03-06T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T14:30:00.0/2019-03-06T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T14:45:00.0/2019-03-06T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T15:00:00.0/2019-03-06T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T15:15:00.0/2019-03-06T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T15:30:00.0/2019-03-06T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T15:45:00.0/2019-03-06T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T16:00:00.0/2019-03-06T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T16:15:00.0/2019-03-06T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T16:30:00.0/2019-03-06T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T16:45:00.0/2019-03-06T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T17:00:00.0/2019-03-06T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T17:15:00.0/2019-03-06T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T17:30:00.0/2019-03-06T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T17:45:00.0/2019-03-06T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T18:00:00.0/2019-03-06T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T18:15:00.0/2019-03-06T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T18:30:00.0/2019-03-06T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T18:45:00.0/2019-03-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T19:00:00.0/2019-03-06T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T19:15:00.0/2019-03-06T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T19:30:00.0/2019-03-06T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T19:45:00.0/2019-03-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T20:00:00.0/2019-03-06T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T20:15:00.0/2019-03-06T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T20:30:00.0/2019-03-06T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T20:45:00.0/2019-03-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T21:00:00.0/2019-03-06T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T21:15:00.0/2019-03-06T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T21:30:00.0/2019-03-06T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T21:45:00.0/2019-03-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T22:00:00.0/2019-03-06T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T22:15:00.0/2019-03-06T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T22:30:00.0/2019-03-06T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T22:45:00.0/2019-03-06T23:00:00.0;1.8906;0.5129;0.0584;0.4545;1.0601;0.5129;0.0584;0.4545;1.0601;0.8000
2019-03-06T23:00:00.0/2019-03-06T23:15:00.0;17.3137;6.6361;2.3657;4.2704;42.7964;6.6361;2.3657;4.2704;42.7964;0.5000
2019-03-06T23:15:00.0/2019-03-06T23:30:00.0;35.1594;17.5779;9.4423;8.1357;91.0817;17.5779;9.4423;8.1357;91.0817;0.9667
2019-03-06T23:30:00.0/2019-03-06T23:45:00.0;52.7701;30.8112;19.9130;10.8981;129.6465;30.8112;19.9130;10.8981;129.6465;1.0000
2019-03-06T23:45:00.0/2019-03-07T00:00:00.0;70.0704;45.0598;32.3077;12.7521;159.0147;45.0598;32.3077;12.7521;159.0147;1.0000
2019-03-07T00:00:00.0/2019-03-07T00:15:00.0;86.9864;59.2991;44.9162;14.3829;178.4434;57.9271;43.6308;14.2963;173.4877;1.0000
2019-03-07T00:15:00.0/2019-03-07T00:30:00.0;103.4454;73.1437;56.9958;16.1478;190.5009;72.7549;56.6265;16.1284;189.1921;1.0000
2019-03-07T00:30:00.0/2019-03-07T00:45:00.0;119.3771;86.7785;69.0057;17.7727;199.9143;86.5299;68.3730;18.1569;198.1755;1.0000
2019-03-07T00:45:00.0/2019-03-07T01:00:00.0;134.7133;100.0671;80.7773;19.2898;207.4076;96.2072;70.8772;25.3300;181.8603;1.0000
2019-03-07T01:00:00.0/2019-03-07T01:15:00.0;149.3883;112.8965;92.1805;20.7160;213.4561;110.4509;85.7964;24.6545;198.9244;1.0000
2019-03-07T01:15:00.0/2019-03-07T01:30:00.0;163.3393;125.1718;103.1099;22.0618;218.3842;117.8585;83.2141;34.6444;176.3882;1.0000
2019-03-07T01:30:00.0/2019-03-07T01:45:00.0;176.5066;136.8188;113.5298;23.2890;222.5231;121.8816;74.0230;47.8585;145.3213;1.0000
2019-03-07T01:45:00.0/2019-03-07T02:00:00.0;188.8339;147.7622;123.3439;24.4183;225.9829;138.2316;104.2299;34.0016;191.0174;1.0000
2019-03-07T02:00:00.0/2019-03-07T02:15:00.0;200.2684;157.9320;132.4395;25.4926;228.7973;136.4126;88.4079;48.0047;152.6677;1.0000
2019-03-07T02:15:00.0/2019-03-07T02:30:00.0;210.7611;167.2717;140.7556;26.5161;231.0607;164.0899;134.1811;29.9088;220.0802;1.0000
2019-03-07T02:30:00.0/2019-03-07T02:45:00.0;220.2671;175.7302;148.2387;27.4915;232.8446;175.1697;147.4070;27.7627;231.5486;0.7000
2019-03-07T02:45:00.0/2019-03-07T03:00:00.0;228.7458;183.2616;154.8422;28.4194;234.2029;181.9769;152.9335;29.0434;231.3083;0.9667
2019-03-07T03:00:00.0/2019-03-07T03:15:00.0;236.1610;189.7862;160.4490;29.3372;235.0643;186.0491;147.8269;38.2222;216.6709;1.0000
2019-03-07T03:15:00.0/2019-03-07T03:30:00.0;242.4808;195.2683;165.0227;30.2456;235.4636;189.4676;145.4229;44.0447;207.4369;1.0000
2019-03-07T03:30:00.0/2019-03-07T03:45:00.0;247.6783;199.7176;168.6122;31.1053;235.5362;199.2698;167.0890;32.1808;233.4207;1.0000
2019-03-07T03:45:00.0/2019-03-07T04:00:00.0;251.7312;203.1102;171.1969;31.9133;235.2957;197.2986;151.4259;45.8727;208.1069;1.0000
2019-03-07T04:00:00.0/2019-03-07T04:15:00.0;254.6223;205.4279;172.7618;32.6660;234.7494;205.3714;172.5700;32.8014;234.4876;1.0000
2019-03-07T04:15:00.0/2019-03-07T04:30:00.0;256.3392;206.6575;173.2978;33.3597;233.8992;205.8057;170.2008;35.6048;229.7246;1.0000
2019-03-07T04:30:00.0/2019-03-07T04:45:00.0;256.8745;206.7916;172.8017;33.9899;232.7418;187.6265;116.3942;71.2322;156.7667;1.0000
2019-03-07T04:45:00.0/2019-03-07T05:00:00.0;256.2263;205.8280;171.2763;34.5517;231.2692;174.8355;82.3804;92.4551;111.2381;1.0000
2019-03-07T05:00:00.0/2019-03-07T05:15:00.0;254.3970;203.7702;168.7307;35.0395;229.4679;178.1093;93.3847;84.7246;127.0211;1.0000
2019-03-07T05:15:00.0/2019-03-07T05:30:00.0;251.3948;200.6268;165.1799;35.4469;227.3192;185.8638;121.4571;64.4067;167.2411;1.0000
2019-03-07T05:30:00.0/2019-03-07T05:45:00.0;247.2326;196.4124;160.6456;35.7668;224.7982;187.7468;136.5721;51.1747;191.0153;1.0000
2019-03-07T05:45:00.0/2019-03-07T06:00:00.0;241.9281;191.1466;155.1558;35.9908;221.8731;179.8401;124.4254;55.4147;177.8633;1.0000
2019-03-07T06:00:00.0/2019-03-07T06:15:00.0;235.5043;184.8578;148.7252;36.1326;218.4744;166.0467;94.7278;71.3189;139.1655;1.0000
2019-03-07T06:15:00.0/2019-03-07T06:30:00.0;227.9888;177.5767;141.4047;36.1720;214.5636;170.3638;119.8653;50.4985;182.0531;1.0000
2019-03-07T06:30:00.0/2019-03-07T06:45:00.0;219.4136;169.3460;133.3467;35.9993;210.2392;169.3030;133.2150;36.0879;210.0354;1.0000
2019-03-07T06:45:00.0/2019-03-07T07:00:00.0;209.8158;160.2042;124.5474;35.6567;205.3416;158.9046;120.8533;38.0513;199.1585;1.0000
2019-03-07T07:00:00.0/2019-03-07T07:15:00.0;199.2364;150.2003;115.0539;35.1464;199.7535;148.0476;108.9756;39.0720;189.3383;1.0000
2019-03-07T07:15:00.0/2019-03-07T07:30:00.0;187.7209;139.3940;104.9478;34.4462;193.3742;139.3940;104.9478;34.4462;193.3742;1.0000
2019-03-07T07:30:00.0/2019-03-07T07:45:00.0;175.3186;127.8545;94.3243;33.5303;186.0804;123.5821;83.9667;39.6154;165.3829;1.0000
2019-03-07T07:45:00.0/2019-03-07T08:00:00.0;162.0829;115.6624;83.2936;32.3688;177.7193;110.8822;74.7213;36.1610;159.6237;1.0000
2019-03-07T08:00:00.0/2019-03-07T08:15:00.0;148.0703;102.9116;71.9842;30.9275;168.0984;98.9376;66.0562;32.8814;154.0127;1.0000
2019-03-07T08:15:00.0/2019-03-07T08:30:00.0;133.3411;89.7138;60.5472;29.1666;156.9735;84.9083;53.7021;31.2062;139.4231;1.0000
2019-03-07T08:30:00.0/2019-03-07T08:45:00.0;117.9585;76.2053;49.1655;27.0398;144.0357;76.0592;49.1049;26.9543;143.8641;1.0000
2019-03-07T08:45:00.0/2019-03-07T09:00:00.0;101.9882;62.5599;38.0678;24.4921;128.9083;60.0383;36.6078;23.4306;123.7340;1.0000
2019-03-07T09:00:00.0/2019-03-07T09:15:00.0;85.4990;49.0562;27.6218;21.4344;111.4584;47.1145;25.3595;21.7550;102.5367;1.0000
2019-03-07T09:15:00.0/2019-03-07T09:30:00.0;68.5614;35.9999;18.1797;17.8202;91.2759;30.9269;11.9943;18.9326;59.4024;1.0000
2019-03-07T09:30:00.0/2019-03-07T09:45:00.0;51.2481;23.7968;10.1667;13.6300;67.9239;21.3470;7.1500;14.1970;49.1732;1.0000
2019-03-07T09:45:00.0/2019-03-07T10:00:00.0;33.6333;13.0994;4.2046;8.8948;42.0856;13.0994;4.2046;8.8948;42.0856;0.5333
2019-03-07T10:00:00.0/2019-03-07T10:15:00.0;15.7926;4.7704;0.8539;3.9164;16.4586;4.7704;0.8539;3.9164;16.4586;0.5000
2019-03-07T10:15:00.0/2019-03-07T10:30:00.0;1.2715;0.2889;0.0116;0.2773;0.0000;0.2889;0.0116;0.2773;0.0000;0.8000
2019-03-07T10:30:00.0/2019-03-07T10:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T10:45:00.0/2019-03-07T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T11:00:00.0/2019-03-07T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T11:15:00.0/2019-03-07T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T11:30:00.0/2019-03-07T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T11:45:00.0/2019-03-07T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T12:00:00.0/2019-03-07T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T12:15:00.0/2019-03-07T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T12:30:00.0/2019-03-07T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T12:45:00.0/2019-03-07T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T13:00:00.0/2019-03-07T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T13:15:00.0/2019-03-07T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T13:30:00.0/2019-03-07T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T13:45:00.0/2019-03-07T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T14:00:00.0/2019-03-07T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T14:15:00.0/2019-03-07T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T14:30:00.0/2019-03-07T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T14:45:00.0/2019-03-07T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T15:00:00.0/2019-03-07T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T15:15:00.0/2019-03-07T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T15:30:00.0/2019-03-07T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T15:45:00.0/2019-03-07T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T16:00:00.0/2019-03-07T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T16:15:00.0/2019-03-07T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T16:30:00.0/2019-03-07T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T16:45:00.0/2019-03-07T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T17:00:00.0/2019-03-07T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T17:15:00.0/2019-03-07T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T17:30:00.0/2019-03-07T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T17:45:00.0/2019-03-07T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T18:00:00.0/2019-03-07T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T18:15:00.0/2019-03-07T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T18:30:00.0/2019-03-07T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T18:45:00.0/2019-03-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T19:00:00.0/2019-03-07T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T19:15:00.0/2019-03-07T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T19:30:00.0/2019-03-07T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T19:45:00.0/2019-03-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T20:00:00.0/2019-03-07T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T20:15:00.0/2019-03-07T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T20:30:00.0/2019-03-07T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T20:45:00.0/2019-03-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T21:00:00.0/2019-03-07T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T21:15:00.0/2019-03-07T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T21:30:00.0/2019-03-07T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T21:45:00.0/2019-03-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T22:00:00.0/2019-03-07T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T22:15:00.0/2019-03-07T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T22:30:00.0/2019-03-07T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T22:45:00.0/2019-03-07T23:00:00.0;2.7816;0.6551;0.0385;0.6165;1.1936;0.6551;0.0385;0.6165;1.1936;0.7333
2019-03-07T23:00:00.0/2019-03-07T23:15:00.0;19.0060;5.8131;1.0280;4.7851;17.1155;5.8131;1.0280;4.7851;17.1155;0.5000
2019-03-07T23:15:00.0/2019-03-07T23:30:00.0;36.8509;14.2003;4.2699;9.9304;39.1521;14.2003;4.2699;9.9304;39.1521;0.9667
2019-03-07T23:30:00.0/2019-03-07T23:45:00.0;54.4596;24.7418;9.8154;14.9264;61.7476;24.7418;9.8154;14.9264;61.7476;1.0000
